,english,japanese,good,view,url,count,sentence
23530,appetite,食欲,5,1279.0,https://eikaiwa.dmm.com/uknow/questions/46754/,86,False
20578,resort,リゾート,5,1623.0,https://eikaiwa.dmm.com/uknow/questions/46245/,86,False
19448,manufacture,製造,3,1786.0,https://eikaiwa.dmm.com/uknow/questions/52613/,86,False
26470,unreasonable,不条理,4,1013.0,https://eikaiwa.dmm.com/uknow/questions/41181/,86,False
1841,wizard,魔法使い,52,22280.0,https://eikaiwa.dmm.com/uknow/questions/6370/,86,False
29455,profits,利益,0,804.0,https://eikaiwa.dmm.com/uknow/questions/52075/,86,False
25999,pinch,つまむ,4,1051.0,https://eikaiwa.dmm.com/uknow/questions/46181/,86,False
4426,rating,レポートの評価,14,11225.0,https://eikaiwa.dmm.com/uknow/questions/36243/,86,False
8383,peek,覗く,4,5840.0,https://eikaiwa.dmm.com/uknow/questions/33170/,86,False
36783,whistle,口笛,0,428.0,https://eikaiwa.dmm.com/uknow/questions/64562/,86,False
1083,maze,迷路,83,32341.0,https://eikaiwa.dmm.com/uknow/questions/2958/,86,False
2533,cherish,〜を愛用しています。,20,17805.0,https://eikaiwa.dmm.com/uknow/questions/7551/,85,False
29940,tendency,傾向,8,774.0,https://eikaiwa.dmm.com/uknow/questions/55035/,85,False
26647,identification,相手の確認,2,1000.0,https://eikaiwa.dmm.com/uknow/questions/24831/,85,False
7380,violet,すみれ,10,6765.0,https://eikaiwa.dmm.com/uknow/questions/37763/,85,False
4195,headache,頭痛,34,11777.0,https://eikaiwa.dmm.com/uknow/questions/33337/,85,False
12859,cookie,クッキー,3,3408.0,https://eikaiwa.dmm.com/uknow/questions/38819/,85,False
24004,briefcase,ビジネスバッグ,0,1232.0,https://eikaiwa.dmm.com/uknow/questions/38609/,85,False
13733,participation,参加,3,3100.0,https://eikaiwa.dmm.com/uknow/questions/33255/,85,False
2994,wages,バイト代,32,15581.0,https://eikaiwa.dmm.com/uknow/questions/4681/,84,False
8923,hormone,ホルモン,3,5430.0,https://eikaiwa.dmm.com/uknow/questions/44503/,84,False
1494,classmate,同級生,82,25983.0,https://eikaiwa.dmm.com/uknow/questions/7222/,84,False
7815,harmless,天真爛漫,42,6326.0,https://eikaiwa.dmm.com/uknow/questions/24034/,84,False
19490,strap,ストラップ,6,1781.0,https://eikaiwa.dmm.com/uknow/questions/58917/,84,False
26389,spain,スペイン,4,1019.0,https://eikaiwa.dmm.com/uknow/questions/51155/,84,False
5207,rides,アトラクション,8,9595.0,https://eikaiwa.dmm.com/uknow/questions/46525/,84,False
2696,occupied,使用中,56,17030.0,https://eikaiwa.dmm.com/uknow/questions/11782/,84,False
10431,reform,改革,6,4488.0,https://eikaiwa.dmm.com/uknow/questions/43380/,83,False
36467,shallow,浅い,0,442.0,https://eikaiwa.dmm.com/uknow/questions/56131/,83,False
2317,housewife,専業主婦,72,19023.0,https://eikaiwa.dmm.com/uknow/questions/38743/,83,False
31072,ladder,はしご,0,711.0,https://eikaiwa.dmm.com/uknow/questions/55099/,83,False
18756,donate,寄付,7,1907.0,https://eikaiwa.dmm.com/uknow/questions/55877/,83,False
19518,confusion,混乱,3,1777.0,https://eikaiwa.dmm.com/uknow/questions/55139/,83,False
32127,mosquito,蚊,9,654.0,https://eikaiwa.dmm.com/uknow/questions/49003/,83,False
5510,refrigerator,家庭用冷蔵庫,45,9086.0,https://eikaiwa.dmm.com/uknow/questions/31171/,82,False
20570,howl,吠える,1,1624.0,https://eikaiwa.dmm.com/uknow/questions/40074/,82,False
29984,pause,一時停止,3,772.0,https://eikaiwa.dmm.com/uknow/questions/64738/,82,False
28263,poet,詩人,0,882.0,https://eikaiwa.dmm.com/uknow/questions/61433/,82,False
18670,octopus,たこタコ,9,1919.0,https://eikaiwa.dmm.com/uknow/questions/50590/,82,False
17004,reunion,再会,6,2231.0,https://eikaiwa.dmm.com/uknow/questions/46514/,82,False
25406,cousins,従兄弟姉妹,8,1102.0,https://eikaiwa.dmm.com/uknow/questions/38901/,82,False
3182,squirrel,リス,92,14877.0,https://eikaiwa.dmm.com/uknow/questions/44079/,81,False
32329,forehead,額ひたい,0,644.0,https://eikaiwa.dmm.com/uknow/questions/61427/,81,False
10166,cloth,布,8,4617.0,https://eikaiwa.dmm.com/uknow/questions/38741/,81,False
260,nap,昼寝,178,73054.0,https://eikaiwa.dmm.com/uknow/questions/3279/,81,False
35910,magnet,磁石,6,467.0,https://eikaiwa.dmm.com/uknow/questions/57567/,81,False
12950,spicy,辛いからい,7,3374.0,https://eikaiwa.dmm.com/uknow/questions/38424/,80,False
11170,realise,気づく,2,4110.0,https://eikaiwa.dmm.com/uknow/questions/32228/,80,False
9868,comparison,比較,7,4799.0,https://eikaiwa.dmm.com/uknow/questions/44672/,80,False
15807,jr,,7,2514.0,https://eikaiwa.dmm.com/uknow/questions/31043/,80,False
12532,kendo,剣道,12,3526.0,https://eikaiwa.dmm.com/uknow/questions/47278/,80,False
8505,etc,などなど,13,5742.0,https://eikaiwa.dmm.com/uknow/questions/44752/,80,False
22757,careless,「うかうかしてたら」,19,1361.0,https://eikaiwa.dmm.com/uknow/questions/4620/,80,False
2760,microwave,電子レンジ,43,16708.0,https://eikaiwa.dmm.com/uknow/questions/29764/,80,False
5999,improvement,改善,12,8394.0,https://eikaiwa.dmm.com/uknow/questions/36379/,79,False
5982,vivid,色鮮やか,20,8417.0,https://eikaiwa.dmm.com/uknow/questions/30156/,79,False
7050,reminder,リマインド,5,7068.0,https://eikaiwa.dmm.com/uknow/questions/46834/,79,False
31816,comedy,喜劇,2,669.0,https://eikaiwa.dmm.com/uknow/questions/46529/,79,False
8113,strengthen,強化,4,6062.0,https://eikaiwa.dmm.com/uknow/questions/34394/,79,False
732,siblings,きょうだい,145,40175.0,https://eikaiwa.dmm.com/uknow/questions/3065/,79,False
29691,intersection,交差する道路,4,789.0,https://eikaiwa.dmm.com/uknow/questions/36710/,79,False
33013,vest,ベスト,2,606.0,https://eikaiwa.dmm.com/uknow/questions/60970/,79,False
9495,rooftop,屋上,17,5035.0,https://eikaiwa.dmm.com/uknow/questions/52473/,79,False
5841,loneliness,孤独,32,8611.0,https://eikaiwa.dmm.com/uknow/questions/34597/,79,False
30636,exceptional,頭一つ抜きん出てる,2,735.0,https://eikaiwa.dmm.com/uknow/questions/40545/,79,False
21160,easter,イースター,4,1548.0,https://eikaiwa.dmm.com/uknow/questions/38159/,79,False
19348,clumsy,不器用,7,1802.0,https://eikaiwa.dmm.com/uknow/questions/49454/,79,False
32400,extinct,消滅,0,640.0,https://eikaiwa.dmm.com/uknow/questions/59690/,78,False
24389,handwriting,手書き,1,1196.0,https://eikaiwa.dmm.com/uknow/questions/60757/,78,False
3265,discharge,退院,48,14608.0,https://eikaiwa.dmm.com/uknow/questions/44248/,78,False
4915,marker,マジックペン,10,10208.0,https://eikaiwa.dmm.com/uknow/questions/4925/,77,False
319,frustrating,悔しい形容詞,105,65325.0,https://eikaiwa.dmm.com/uknow/questions/1365/,77,False
3334,karaoke,カラオケ,44,14372.0,https://eikaiwa.dmm.com/uknow/questions/43379/,77,False
14993,lawn,芝生,2,2724.0,https://eikaiwa.dmm.com/uknow/questions/52451/,77,False
3042,banned,禁止,27,15414.0,https://eikaiwa.dmm.com/uknow/questions/34479/,77,False
20280,ruins,廃墟,12,1665.0,https://eikaiwa.dmm.com/uknow/questions/56783/,77,False
20855,tense,時制,3,1587.0,https://eikaiwa.dmm.com/uknow/questions/57573/,77,False
32791,appreciated,ありがとうございました,1,618.0,https://eikaiwa.dmm.com/uknow/questions/43880/,77,False
27546,flexible,「しなやか」,2,933.0,https://eikaiwa.dmm.com/uknow/questions/57917/,76,False
35065,typing,タイピング,0,507.0,https://eikaiwa.dmm.com/uknow/questions/57571/,76,False
7640,religions,宗教,13,6503.0,https://eikaiwa.dmm.com/uknow/questions/36605/,76,False
6607,transit,乗り継ぎ,19,7592.0,https://eikaiwa.dmm.com/uknow/questions/47105/,76,False
6598,randomly,適当にする,20,7601.0,https://eikaiwa.dmm.com/uknow/questions/34716/,76,False
22687,sofa,ソファ,0,1369.0,https://eikaiwa.dmm.com/uknow/questions/55882/,76,False
25696,triangle,三角,3,1077.0,https://eikaiwa.dmm.com/uknow/questions/51266/,76,False
5139,hairy,毛深い,18,9728.0,https://eikaiwa.dmm.com/uknow/questions/1215/,76,False
17380,sloppy,適当にあしらう,5,2148.0,https://eikaiwa.dmm.com/uknow/questions/32773/,75,False
16200,newest,最新,7,2414.0,https://eikaiwa.dmm.com/uknow/questions/40709/,75,False
2314,speedy,行動が早い,19,19043.0,https://eikaiwa.dmm.com/uknow/questions/21102/,75,False
18646,harmony,和,1,1923.0,https://eikaiwa.dmm.com/uknow/questions/55953/,75,False
12692,revenue,売上高,4,3479.0,https://eikaiwa.dmm.com/uknow/questions/55867/,75,False
33829,linking,連結,1,566.0,https://eikaiwa.dmm.com/uknow/questions/54764/,75,False
19156,rack,ラック,4,1835.0,https://eikaiwa.dmm.com/uknow/questions/54391/,75,False
31418,characteristics,特性,0,692.0,https://eikaiwa.dmm.com/uknow/questions/53508/,75,False
36044,postpone,会社訪問を延期してもらう,5,461.0,https://eikaiwa.dmm.com/uknow/questions/52009/,75,False
13982,nostalgic,懐かしい感じ,6,3021.0,https://eikaiwa.dmm.com/uknow/questions/45977/,75,False
15404,jellyfish,クラゲ,11,2620.0,https://eikaiwa.dmm.com/uknow/questions/51468/,75,False
12423,pension,年金,21,3569.0,https://eikaiwa.dmm.com/uknow/questions/43210/,75,False
5601,translation,翻訳,39,8957.0,https://eikaiwa.dmm.com/uknow/questions/43877/,75,False
4485,prank,寝起きドッキリ,18,11089.0,https://eikaiwa.dmm.com/uknow/questions/9479/,75,False
33461,prostate,前立腺,4,585.0,https://eikaiwa.dmm.com/uknow/questions/54909/,74,False
676,tease,からかう,74,42556.0,https://eikaiwa.dmm.com/uknow/questions/21207/,74,False
29470,ratio,比率,5,803.0,https://eikaiwa.dmm.com/uknow/questions/44060/,74,False
15152,footprint,足跡,4,2683.0,https://eikaiwa.dmm.com/uknow/questions/38573/,74,False
28554,garlic,にんにく,8,862.0,https://eikaiwa.dmm.com/uknow/questions/52450/,74,False
12356,rust,錆,17,3591.0,https://eikaiwa.dmm.com/uknow/questions/34857/,74,False
12046,textbook,教科書,16,3716.0,https://eikaiwa.dmm.com/uknow/questions/52524/,74,False
10041,tshirt,シャツ,28,4692.0,https://eikaiwa.dmm.com/uknow/questions/52408/,74,False
22754,eternity,永遠,5,1362.0,https://eikaiwa.dmm.com/uknow/questions/33331/,74,False
12320,entrepreneurs,経営者,9,3605.0,https://eikaiwa.dmm.com/uknow/questions/55006/,73,False
2493,conservative,地味ですね,64,18045.0,https://eikaiwa.dmm.com/uknow/questions/9381/,73,False
12436,stocks,株,15,3563.0,https://eikaiwa.dmm.com/uknow/questions/35072/,73,False
3120,souvenir,お土産,35,15130.0,https://eikaiwa.dmm.com/uknow/questions/36232/,73,False
2082,overlook,重要なことを見落とす,20,20430.0,https://eikaiwa.dmm.com/uknow/questions/5308/,73,False
15341,opponents,抵抗勢力,12,2636.0,https://eikaiwa.dmm.com/uknow/questions/16311/,73,False
35866,moss,苔,2,469.0,https://eikaiwa.dmm.com/uknow/questions/56405/,73,False
4383,fluffy,ふわふわ,23,11312.0,https://eikaiwa.dmm.com/uknow/questions/38472/,73,False
29228,madness,狂気,1,818.0,https://eikaiwa.dmm.com/uknow/questions/57531/,73,False
11723,crude,えぐい,8,3864.0,https://eikaiwa.dmm.com/uknow/questions/22753/,72,False
5647,cheerful,陽気,6,8885.0,https://eikaiwa.dmm.com/uknow/questions/14652/,72,False
16312,maniac,ガチ勢,5,2388.0,https://eikaiwa.dmm.com/uknow/questions/45464/,72,False
23247,popularity,人望,4,1312.0,https://eikaiwa.dmm.com/uknow/questions/29693/,71,False
25068,vietnam,ベトナム,1,1131.0,https://eikaiwa.dmm.com/uknow/questions/50588/,71,False
9013,wellknown,認知度が高い,18,5365.0,https://eikaiwa.dmm.com/uknow/questions/12264/,71,False
2368,thoughtful,気が利く,69,18770.0,https://eikaiwa.dmm.com/uknow/questions/8918/,71,False
3357,dwarf,小人,33,14285.0,https://eikaiwa.dmm.com/uknow/questions/10682/,71,False
2036,hunch,勘で,45,20837.0,https://eikaiwa.dmm.com/uknow/questions/5152/,71,False
27601,discount,割引,1,929.0,https://eikaiwa.dmm.com/uknow/questions/56451/,70,False
1804,refreshing,さっぱりした味,37,22576.0,https://eikaiwa.dmm.com/uknow/questions/18508/,70,False
16441,consideration,気遣い,6,2360.0,https://eikaiwa.dmm.com/uknow/questions/48372/,70,False
28097,forecast,予報,1,894.0,https://eikaiwa.dmm.com/uknow/questions/46527/,70,False
18017,picnic,ピクニック,3,2034.0,https://eikaiwa.dmm.com/uknow/questions/38730/,70,False
27301,greece,ギリシャ,2,950.0,https://eikaiwa.dmm.com/uknow/questions/52959/,70,False
33742,parasite,パラサイト,2,569.0,https://eikaiwa.dmm.com/uknow/questions/31389/,69,False
26438,colorful,カラフル,2,1016.0,https://eikaiwa.dmm.com/uknow/questions/53078/,69,False
28801,immense,すさまじい,0,845.0,https://eikaiwa.dmm.com/uknow/questions/14538/,69,False
12611,venus,金星,5,3503.0,https://eikaiwa.dmm.com/uknow/questions/41282/,69,False
36472,straw,藁わら,0,442.0,https://eikaiwa.dmm.com/uknow/questions/61386/,69,False
7435,departure,出発,11,6688.0,https://eikaiwa.dmm.com/uknow/questions/36594/,69,False
24316,dolphin,イルカ,9,1201.0,https://eikaiwa.dmm.com/uknow/questions/51005/,69,False
7245,asthma,喘息,30,6881.0,https://eikaiwa.dmm.com/uknow/questions/41471/,69,False
1054,fuzzy,もやもやする,56,33044.0,https://eikaiwa.dmm.com/uknow/questions/337/,68,False
30734,slim,すらっとしてる,0,730.0,https://eikaiwa.dmm.com/uknow/questions/39109/,68,False
22965,bracelet,ブレスレット,1,1340.0,https://eikaiwa.dmm.com/uknow/questions/51157/,68,False
18255,infant,幼児,3,1991.0,https://eikaiwa.dmm.com/uknow/questions/52158/,68,False
19054,bingo,ビンゴ,1,1854.0,https://eikaiwa.dmm.com/uknow/questions/39322/,68,False
2506,prefecture,県,45,17963.0,https://eikaiwa.dmm.com/uknow/questions/36602/,68,False
25315,niece,姪っ子,4,1111.0,https://eikaiwa.dmm.com/uknow/questions/63054/,68,False
15970,hypothesis,仮説,7,2461.0,https://eikaiwa.dmm.com/uknow/questions/42121/,68,False
8394,bowling,ボウリング,14,5832.0,https://eikaiwa.dmm.com/uknow/questions/44525/,68,False
12620,reproduce,再現する,6,3501.0,https://eikaiwa.dmm.com/uknow/questions/57806/,67,False
1183,onion,ネギ,85,30345.0,https://eikaiwa.dmm.com/uknow/questions/40359/,67,False
8221,barbecue,バーベキュー,6,5977.0,https://eikaiwa.dmm.com/uknow/questions/38727/,67,False
2287,perfume,香水,21,19168.0,https://eikaiwa.dmm.com/uknow/questions/20815/,67,False
6200,dictionary,辞書,110,8119.0,https://eikaiwa.dmm.com/uknow/questions/43887/,67,False
35959,scales,うろこ,8,465.0,https://eikaiwa.dmm.com/uknow/questions/56714/,67,False
2980,mushrooms,きのこ,54,15652.0,https://eikaiwa.dmm.com/uknow/questions/38327/,67,False
13349,refined,洗練,3,3228.0,https://eikaiwa.dmm.com/uknow/questions/36696/,66,False
13178,byebye,さよなら,14,3291.0,https://eikaiwa.dmm.com/uknow/questions/38865/,66,False
32087,babysit,ベイビーシットをする,4,656.0,https://eikaiwa.dmm.com/uknow/questions/40971/,66,False
9333,origami,折り紙,15,5153.0,https://eikaiwa.dmm.com/uknow/questions/46744/,66,False
2407,scissors,ハサミ,67,18558.0,https://eikaiwa.dmm.com/uknow/questions/39432/,66,False
16362,urine,尿,3,2376.0,https://eikaiwa.dmm.com/uknow/questions/54700/,66,False
9814,grounded,外出禁止,18,4827.0,https://eikaiwa.dmm.com/uknow/questions/7690/,66,False
34781,terminate,解雇,3,521.0,https://eikaiwa.dmm.com/uknow/questions/59930/,66,False
34587,pastor,牧師,2,531.0,https://eikaiwa.dmm.com/uknow/questions/63701/,66,False
35888,tracing,模写,2,468.0,https://eikaiwa.dmm.com/uknow/questions/66442/,66,False
16509,hats,被り物,0,2346.0,https://eikaiwa.dmm.com/uknow/questions/28845/,66,False
6538,globe,地球儀,33,7673.0,https://eikaiwa.dmm.com/uknow/questions/30104/,66,False
28514,mortgage,担保,3,865.0,https://eikaiwa.dmm.com/uknow/questions/59922/,65,False
28116,strangle,首絞め,1,893.0,https://eikaiwa.dmm.com/uknow/questions/61653/,65,False
10748,betrayal,裏切り,5,4322.0,https://eikaiwa.dmm.com/uknow/questions/48042/,65,False
5742,regularly,定期的に,7,8748.0,https://eikaiwa.dmm.com/uknow/questions/46626/,65,False
24793,obesity,肥満,3,1158.0,https://eikaiwa.dmm.com/uknow/questions/39170/,65,False
2595,addiction,中毒,44,17554.0,https://eikaiwa.dmm.com/uknow/questions/40523/,65,False
6439,glue,糊,19,7811.0,https://eikaiwa.dmm.com/uknow/questions/14892/,65,False
32992,polish,磨く,1,607.0,https://eikaiwa.dmm.com/uknow/questions/56687/,65,False
30187,starfish,ヒトデ,3,760.0,https://eikaiwa.dmm.com/uknow/questions/54913/,65,False
19253,prevention,予防,4,1818.0,https://eikaiwa.dmm.com/uknow/questions/46836/,65,False
780,purposely,あえて〜する,69,38830.0,https://eikaiwa.dmm.com/uknow/questions/6457/,65,False
19249,constitution,憲法,16,1819.0,https://eikaiwa.dmm.com/uknow/questions/34411/,65,False
32536,moonlight,月明かり,0,632.0,https://eikaiwa.dmm.com/uknow/questions/51397/,65,False
34153,ethnic,エスニック,1,550.0,https://eikaiwa.dmm.com/uknow/questions/43471/,65,False
15670,dismissed,解散,10,2552.0,https://eikaiwa.dmm.com/uknow/questions/44264/,64,False
10874,outdoor,アウトドア,4,4250.0,https://eikaiwa.dmm.com/uknow/questions/43344/,64,False
22165,bookstore,本屋,9,1425.0,https://eikaiwa.dmm.com/uknow/questions/46771/,64,False
34706,livestock,家畜,0,525.0,https://eikaiwa.dmm.com/uknow/questions/59591/,64,False
23715,summarize,集約,1,1260.0,https://eikaiwa.dmm.com/uknow/questions/57501/,64,False
32307,membership,会員,1,645.0,https://eikaiwa.dmm.com/uknow/questions/56454/,64,False
7480,prediction,予測,4,6644.0,https://eikaiwa.dmm.com/uknow/questions/34606/,63,False
5825,subtitle,テロップ,7,8623.0,https://eikaiwa.dmm.com/uknow/questions/8765/,63,False
34495,productivity,便利ツール,1,535.0,https://eikaiwa.dmm.com/uknow/questions/65046/,63,False
32493,unfinished,未完成,2,635.0,https://eikaiwa.dmm.com/uknow/questions/62935/,63,False
6744,condo,分譲マンションを購入した,20,7436.0,https://eikaiwa.dmm.com/uknow/questions/2977/,63,False
12069,eta,空港到着予定時間は何時ですか,31,3709.0,https://eikaiwa.dmm.com/uknow/questions/32652/,63,False
6852,orientation,内定式,7,7294.0,https://eikaiwa.dmm.com/uknow/questions/36533/,63,False
4528,reasoning,根拠,27,10987.0,https://eikaiwa.dmm.com/uknow/questions/38626/,63,False
15674,switzerland,スイス,3,2551.0,https://eikaiwa.dmm.com/uknow/questions/36516/,62,False
19798,beetle,カナブン,1,1735.0,https://eikaiwa.dmm.com/uknow/questions/39164/,62,False
11088,seminar,セミナー,11,4149.0,https://eikaiwa.dmm.com/uknow/questions/34270/,62,False
13140,drawer,タンス,6,3303.0,https://eikaiwa.dmm.com/uknow/questions/55002/,62,False
8981,resign,仕事を辞める,35,5393.0,https://eikaiwa.dmm.com/uknow/questions/51073/,62,False
20729,breed,繁殖して野生に返す,7,1606.0,https://eikaiwa.dmm.com/uknow/questions/35711/,62,False
4724,ruby,ふりがな,10,10580.0,https://eikaiwa.dmm.com/uknow/questions/26075/,62,False
14231,playground,児童公園,14,2945.0,https://eikaiwa.dmm.com/uknow/questions/33409/,62,False
4105,sentimental,涙もろい,31,12084.0,https://eikaiwa.dmm.com/uknow/questions/8677/,62,False
12651,cough,咳,7,3491.0,https://eikaiwa.dmm.com/uknow/questions/42127/,61,False
31645,independence,独立,5,679.0,https://eikaiwa.dmm.com/uknow/questions/56702/,61,False
